"PERSONNEL_ID","BEGIN_DATE","END_DATE","POSITIONTYPE_ID","POSITIONTYPE_NAME","POSITIONTYPE_TEXT","FIELDSTUDY","SUBDISCIPLINE_1","SUBDISCIPLINE_2","SUBDISCIPLINE_3","SUBDISCIPLINE_4","SUBDISCIPLINE_5"
"10019840","20230227","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมวัสดุ","วิศวกรรมโลหการ","","","",""
"10019840","20160201","20230226","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10020496","20181022","20210919","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมอุตสาหการ","","","","",""
"10020496","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยคณบดีคณะวิศวกรรมศาสตร์","","","","","",""
"10020496","20210920","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมอุตสาหการ","","","","",""
"10014011","20170127","20210126","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมนิวเคลียร์","","","","","",""
"10014011","20240701","20280630","0003","ตำแหน่งบริหารมีวาระเพิ่มเติม","รองคณบดีฝ่ายกิจการนิสิตคณะวิศวกรรมศาสตร์","","","","","",""
"10014011","20210127","20210228","0009","ตำแหน่งรักษาการ","รักษาการแทนหัวหน้าภาควิชาวิศวกรรมนิวเคลียร์","","","","","",""
"10014011","20210301","20240630","0001","ตำแหน่งบริหารมีวาระ","หัวหน้าภาควิชาวิศวกรรมนิวเคลียร์","","","","","",""
"10014011","20160411","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมนิวเคลียร์","","","","",""
"10022774","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยคณบดีคณะวิศวกรรมศาสตร์","","","","","",""
"10022774","20210405","20230716","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"10022774","20191201","20210404","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10022774","20230717","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมไฟฟ้า","","","","",""
"10023412","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยคณบดีคณะวิศวกรรมศาสตร์","","","","","",""
"10023412","20220829","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมสิ่งแวดล้อม","","","","",""
"10023412","20210101","20220828","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์","","","","","",""
"10021952","20240307","99991231","0007","ตำแหน่งวิชาการกลุ่มนักวิจัย","นักวิจัยเชี่ยวชาญ","วัสดุศาสตร์","","","","",""
"10021952","20210305","20240306","0007","ตำแหน่งวิชาการกลุ่มนักวิจัย","นักวิจัยชำนาญการ","วัสดุศาสตร์","","","","",""
"10023772","20210801","20221002","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10023772","20241028","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา","วิศวกรรมโยธาและโครงสร้างพื้นฐาน"," "," "," "," "
"10023772","20221003","20241027","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมโยธา","วิศวกรรมโยธาและโครงสร้างพื้นฐาน"," "," "," "," "
"10023397","20210101","20241103","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","อาจารย์"," "," "," "," "," "," "
"10023397","20241104","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์","วิศวกรรมวัสดุ"," "," "," "," "," "
"10019342","20240701","20280630","0001","ตำแหน่งบริหารมีวาระ","ผู้ช่วยคณบดีคณะวิศวกรรมศาสตร์"," "," "," "," "," "," "
"10019342","20250408","99991231","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","รองศาสตราจารย์","วิศวกรรมโยธา"," "," "," "," "," "
"10019342","20180312","20250407","0004","ตำแหน่งวิชาการกลุ่มอาจารย์ประจำ","ผู้ช่วยศาสตราจารย์"," "," "," "," "," "," "
