"PERSONNEL_ID","BEGIN_DATE","END_DATE","STATUS_ID","STATUS_NAME","ACTION_ID","ACTION_NAME","REASON_ID","REASON_NAME","MODIFY_USER"
"00041035","20260401","99991231","3","พนักงานปกติ","X0","บันทึกเลื่อนขั้น","01","0.5","0100PAA103"
"10023659","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10026201","20260301","99991231","3","พนักงานปกติ","W0","การประเมินต่อสัญญาจ้าง","05","ปรับเงินครบทดลองงาน(สัญญา1ปี)","0100PAA104"
"10025861","20260401","20280331","3","พนักงานปกติ","Z5","เปลี่ยนสัญญา(ลาออกบรรจุกลับ)","02","จ้างงานใหม่-พนักงานวิสามัญ","0100PAA104"
"80007384","20250901","99991231","1","ไม่ใช้งาน","ZW","จ้างงาน-บุคคลภายนอก","01","บรรจุ/จ้าง","2100HR01"
"00015159","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"10004061","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"00014074","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00014075","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00014076","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"10003980","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"00014100","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"10004039","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"10003505","20251001","99991231","3","พนักงานปกติ","W1","การประเมินปรับเงินเดือน","01","ปรับเงินประจำปี","0100PAA101"
"00015010","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015011","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015051","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015057","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015058","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015061","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015063","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015064","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015070","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"10026232","20260401","20280331","3","พนักงานปกติ","Z5","เปลี่ยนสัญญา(ลาออกบรรจุกลับ)","02","จ้างงานใหม่-พนักงานวิสามัญ","0100PAA104"
"00018101","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015091","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
"00015092","20191001","99991231","2","พนักงานเกษียณอายุ","V0","ปรับปรุงข้อมูลกำหนดทางองค์กร","","","IAM-HR04"
